
-------------------------------------
(0, 1)
Recomb: 2p/0s + 0p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 6.50%
Recomb: 1p/1s + 1p/0s | 0c/0c1a, Avg Cost: 0.00, Overall Prob: 6.13%
Recomb: 2p/0s + 0p/1s | 0c/0c1a, Avg Cost: 0.00, Overall Prob: 5.85%
Recomb: 1p/1s + 1p/0s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 5.31%
Recomb: 2p/0s + 0p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 5.07%
Recomb: 1p/1s + 1p/1s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 4.41%
Recomb: 2p/0s + 0p/2s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 4.03%
Recomb: 1p/1s + 2p/0s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 2.28%

-------------------------------------
(3, 0)
Recomb: 2p/0s + 2p/0s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 22.93%
Recomb: 2p/0s + 2p/0s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 20.06%
Recomb: 2p/0s + 2p/0s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 18.63%
Recomb: 2p/0s + 2p/0s | 0c/1c0a, Avg Cost: 0.00, Overall Prob: 13.53%
Recomb: 2p/0s + 2p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 13.17%
Recomb: 2p/0s + 2p/0s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 12.44%
Recomb: 2p/0s + 1p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 12.00%
Recomb: 2p/0s + 1p/0s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 8.60%
Recomb: 2p/0s + 2p/0s | 0c/0c1a, Avg Cost: 0.00, Overall Prob: 8.45%
Recomb: 2p/0s + 1p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 8.33%
Recomb: 2p/0s + 1p/0s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 7.86%
Recomb: 2p/0s + 1p/1s | 0c/1c0a, Avg Cost: 0.00, Overall Prob: 7.74%
Recomb: 2p/0s + 1p/1s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 7.74%
Recomb: 2p/0s + 1p/0s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 7.53%
Recomb: 2p/0s + 1p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 7.50%
Recomb: 2p/0s + 1p/0s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 6.99%
Recomb: 2p/0s + 1p/1s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 6.77%
Recomb: 2p/0s + 1p/1s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 6.29%
Recomb: 2p/0s + 1p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 5.51%
Recomb: 2p/0s + 1p/0s | 0c/1c0a, Avg Cost: 0.00, Overall Prob: 5.07%
Recomb: 2p/0s + 1p/1s | 0c/0c1a, Avg Cost: 0.00, Overall Prob: 4.84%
Recomb: 2p/0s + 2p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 3.93%
Recomb: 2p/0s + 1p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 3.62%
Recomb: 2p/0s + 1p/0s | 0c/0c1a, Avg Cost: 0.00, Overall Prob: 3.17%
Recomb: 2p/0s + 2p/0s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 3.11%
Recomb: 2p/0s + 1p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 3.00%
Recomb: 2p/0s + 1p/1s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 2.28%
Recomb: 2p/0s + 1p/0s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 1.97%

-------------------------------------
(1, 3)
Recomb: 1p/2s + 2p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 14.32%
Recomb: 1p/2s + 1p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 13.42%
Recomb: 1p/2s + 1p/2s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 12.46%
Recomb: 1p/2s + 2p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 11.34%
Recomb: 1p/2s + 2p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 11.34%
Recomb: 1p/2s + 0p/2s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 11.05%
Recomb: 1p/2s + 1p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 10.63%
Recomb: 1p/2s + 1p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 10.63%
Recomb: 1p/2s + 1p/2s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 9.97%
Recomb: 0p/2s + 1p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 9.20%
Recomb: 1p/2s + 1p/2s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 8.58%
Recomb: 1p/2s + 1p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 8.39%
Recomb: 1p/2s + 0p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 7.94%
Recomb: 1p/2s + 1p/2s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 7.89%
Recomb: 1p/2s + 1p/2s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 7.89%
Recomb: 0p/2s + 1p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 7.44%
Recomb: 0p/2s + 1p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 7.28%
Recomb: 0p/2s + 1p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 7.28%
Recomb: 1p/2s + 2p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 6.85%
Recomb: 1p/2s + 0p/2s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 6.83%
Recomb: 1p/2s + 0p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 6.42%
Recomb: 1p/2s + 0p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 6.28%
Recomb: 1p/2s + 0p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 6.28%
Recomb: 1p/2s + 2p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 6.17%
Recomb: 1p/2s + 2p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 6.17%
Recomb: 0p/3s + 2p/0s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 5.94%
Recomb: 1p/2s + 0p/2s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 5.88%
Recomb: 1p/2s + 1p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 5.78%
Recomb: 1p/2s + 1p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 5.78%
Recomb: 0p/3s + 2p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 5.71%
Recomb: 1p/2s + 1p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 5.41%
Recomb: 1p/2s + 0p/2s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 5.41%
Recomb: 1p/2s + 0p/2s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 5.41%
Recomb: 0p/3s + 1p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 5.36%
Recomb: 0p/2s + 1p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 4.80%
Recomb: 0p/3s + 2p/0s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 4.70%
Recomb: 0p/3s + 2p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 4.70%
Recomb: 0p/3s + 2p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 4.57%
Recomb: 1p/2s + 2p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 4.42%
Recomb: 1p/2s + 0p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 4.14%
Recomb: 1p/2s + 2p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 3.98%
Recomb: 0p/2s + 1p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 3.96%
Recomb: 0p/2s + 1p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 3.96%
Recomb: 0p/3s + 2p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 3.94%
Recomb: 0p/3s + 1p/2s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 3.89%
Recomb: 1p/2s + 1p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 3.73%
Recomb: 0p/3s + 2p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 3.71%
Recomb: 0p/3s + 1p/0s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 3.68%
Recomb: 0p/3s + 2p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 3.62%
Recomb: 0p/3s + 2p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 3.62%
Recomb: 1p/2s + 0p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 3.42%
Recomb: 1p/2s + 0p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 3.42%
Recomb: 0p/3s + 1p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 3.31%
Recomb: 0p/3s + 3p/0s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 3.11%
Recomb: 0p/3s + 1p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 2.98%
Recomb: 0p/3s + 1p/0s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 2.91%
Recomb: 0p/3s + 1p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 2.91%
Recomb: 0p/3s + 1p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 2.85%
Recomb: 0p/3s + 1p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 2.62%
Recomb: 0p/3s + 1p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 2.62%
Recomb: 0p/3s + 2p/0s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 2.56%
Recomb: 0p/3s + 2p/0s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 2.56%
Recomb: 0p/2s + 1p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 2.55%
Recomb: 0p/3s + 3p/0s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 2.46%
Recomb: 0p/3s + 3p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 2.46%
Recomb: 0p/3s + 1p/2s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 2.46%
Recomb: 0p/3s + 2p/0s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 2.40%
Recomb: 1p/2s + 1p/2s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 2.28%
Recomb: 1p/2s + 0p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 2.21%
Recomb: 0p/3s + 1p/0s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 1.92%
Recomb: 0p/3s + 2p/0s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 1.65%
Recomb: 0p/3s + 1p/0s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 1.58%
Recomb: 0p/3s + 1p/0s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 1.58%
Recomb: 0p/3s + 3p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 1.49%
Recomb: 1p/2s + 2p/1s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 1.37%
Recomb: 0p/3s + 3p/0s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 1.34%
Recomb: 0p/3s + 3p/0s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 1.34%
Recomb: 0p/3s + 2p/1s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 1.05%
Recomb: 0p/3s + 1p/0s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 1.02%
Recomb: 1p/2s + 1p/1s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 0.99%
Recomb: 0p/3s + 3p/0s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 0.96%
Recomb: 0p/3s + 3p/0s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 0.86%
Recomb: 0p/3s + 2p/0s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 0.44%
Recomb: 0p/3s + 3p/0s | 0c/0c0a, Avg Cost: 0.00, Overall Prob: 0.30%

-------------------------------------
(2, 2)
Recomb: 2p/1s + 2p/1s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 22.68%
Recomb: 2p/1s + 1p/1s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 21.26%
Recomb: 1p/2s + 2p/0s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 20.52%
Recomb: 2p/1s + 2p/1s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 19.45%
Recomb: 2p/1s + 2p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 18.29%
Recomb: 2p/1s + 1p/1s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 18.23%
Recomb: 1p/2s + 2p/0s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 17.60%
Recomb: 2p/1s + 1p/1s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 17.12%
Recomb: 1p/2s + 2p/1s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 17.10%
Recomb: 1p/2s + 2p/0s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 16.52%
Recomb: 2p/1s + 2p/1s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 16.46%
Recomb: 2p/1s + 1p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 16.35%
Recomb: 1p/2s + 2p/0s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 15.79%
Recomb: 1p/2s + 2p/1s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 15.62%
Recomb: 1p/2s + 2p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 15.62%
Recomb: 2p/1s + 2p/1s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 15.53%
Recomb: 2p/1s + 1p/1s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 15.43%
Recomb: 1p/1s + 1p/1s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 15.40%
Recomb: 2p/1s + 2p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 15.29%
Recomb: 1p/2s + 2p/0s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 14.89%
Recomb: 1p/2s + 2p/1s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 14.47%
Recomb: 0p/2s + 2p/0s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 14.06%
Recomb: 1p/2s + 2p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 13.65%
Recomb: 1p/1s + 1p/1s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 13.56%
Recomb: 1p/2s + 2p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 13.54%
Recomb: 2p/1s + 1p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 13.29%
Recomb: 1p/1s + 1p/1s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 13.20%
Recomb: 1p/2s + 2p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 12.83%
Recomb: 1p/2s + 2p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 12.71%
Recomb: 1p/2s + 1p/0s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 12.70%
Recomb: 2p/1s + 2p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 12.58%
Recomb: 2p/1s + 0p/1s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 12.57%
Recomb: 1p/2s + 2p/1s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 12.50%
Recomb: 1p/2s + 1p/2s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 12.46%
Recomb: 1p/2s + 1p/1s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 12.38%
Recomb: 0p/2s + 2p/0s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 12.38%
Recomb: 1p/2s + 2p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 12.33%
Recomb: 2p/1s + 2p/1s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 12.21%
Recomb: 0p/2s + 2p/0s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 12.06%
Recomb: 2p/1s + 0p/2s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 11.71%
Recomb: 1p/2s + 1p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 11.56%
Recomb: 2p/1s + 1p/1s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 11.44%
Recomb: 1p/2s + 1p/1s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 11.31%
Recomb: 2p/1s + 1p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 11.20%
Recomb: 1p/2s + 1p/0s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 11.19%
Recomb: 1p/1s + 1p/1s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 11.17%
Recomb: 2p/1s + 1p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 11.12%
Recomb: 2p/1s + 0p/1s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 11.07%
Recomb: 1p/2s + 2p/0s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 11.05%
Recomb: 2p/1s + 0p/2s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 10.93%
Recomb: 1p/2s + 1p/0s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 10.89%
Recomb: 1p/2s + 2p/0s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 10.81%
Recomb: 2p/1s + 0p/1s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 10.78%
Recomb: 1p/2s + 2p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 10.73%
Recomb: 1p/1s + 1p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 10.73%
Recomb: 1p/2s + 3p/0s | 0c/2c2a, Avg Cost: 0.00, Overall Prob: 10.73%
Recomb: 2p/1s + 0p/2s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 10.70%
Recomb: 1p/2s + 1p/2s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 10.61%
Recomb: 1p/2s + 1p/1s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 10.48%
Recomb: 2p/1s + 2p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 10.40%
Recomb: 2p/1s + 2p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 10.20%
Recomb: 0p/2s + 2p/0s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 10.20%
Recomb: 1p/2s + 1p/2s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 10.12%
Recomb: 1p/2s + 1p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 10.07%
Recomb: 2p/1s + 1p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 9.97%
Recomb: 2p/1s + 2p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 9.92%
Recomb: 2p/1s + 0p/2s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 9.91%
Recomb: 0p/2s + 2p/0s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 9.80%
Recomb: 2p/1s + 2p/1s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 9.77%
Recomb: 1p/2s + 2p/0s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 9.62%
Recomb: 2p/1s + 0p/2s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 9.52%
Recomb: 1p/2s + 1p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 9.38%
Recomb: 1p/2s + 2p/1s | 0c/0c2a, Avg Cost: 0.00, Overall Prob: 9.37%
Recomb: 1p/2s + 1p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 9.27%
Recomb: 1p/2s + 1p/0s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 9.22%
Recomb: 1p/2s + 3p/0s | 0c/2c1a, Avg Cost: 0.00, Overall Prob: 9.20%
Recomb: 2p/1s + 1p/1s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 9.15%
Recomb: 2p/1s + 0p/1s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 9.12%
Recomb: 1p/2s + 2p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 9.12%
Recomb: 1p/2s + 1p/1s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 9.05%
Recomb: 2p/1s + 0p/2s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 8.88%
Recomb: 1p/2s + 1p/0s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 8.85%
Recomb: 1p/2s + 2p/0s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 8.84%
Recomb: 2p/1s + 0p/2s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 8.77%
Recomb: 2p/1s + 0p/1s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 8.76%
Recomb: 1p/2s + 3p/0s | 1c/1c2a, Avg Cost: 0.00, Overall Prob: 8.65%
Recomb: 2p/1s + 0p/2s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 8.56%
Recomb: 1p/1s + 1p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 8.51%
Recomb: 1p/2s + 2p/1s | 0c/1c0a, Avg Cost: 0.00, Overall Prob: 8.50%
Recomb: 1p/2s + 2p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 8.50%
Recomb: 1p/2s + 1p/2s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 8.49%
Recomb: 1p/2s + 1p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 8.49%
Recomb: 2p/1s + 1p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 8.40%
Recomb: 1p/2s + 1p/2s | 0c/1c0a, Avg Cost: 0.00, Overall Prob: 8.40%
Recomb: 1p/1s + 1p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 8.32%
Recomb: 1p/1s + 1p/1s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 8.29%
Recomb: 1p/1s + 1p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 8.29%
Recomb: 2p/1s + 2p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 8.23%
Recomb: 1p/2s + 1p/2s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 8.21%
Recomb: 2p/1s + 2p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 8.17%
Recomb: 1p/2s + 2p/0s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 8.11%
Recomb: 2p/1s + 0p/2s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 8.03%
Recomb: 1p/2s + 3p/0s | 0c/1c2a, Avg Cost: 0.00, Overall Prob: 7.78%
Recomb: 0p/2s + 2p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 7.77%
Recomb: 0p/2s + 2p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 7.59%
Recomb: 0p/2s + 2p/0s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 7.57%
Recomb: 0p/2s + 2p/0s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 7.57%
Recomb: 1p/2s + 2p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 7.40%
Recomb: 1p/2s + 3p/0s | 2c/0c2a, Avg Cost: 0.00, Overall Prob: 7.34%
Recomb: 2p/1s + 2p/1s | 0c/0c2a, Avg Cost: 0.00, Overall Prob: 7.33%
Recomb: 1p/2s + 3p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 7.23%
Recomb: 1p/2s + 1p/0s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 7.02%
Recomb: 2p/1s + 0p/1s | 2c/0c1a, Avg Cost: 0.00, Overall Prob: 6.95%
Recomb: 2p/1s + 1p/1s | 0c/0c2a, Avg Cost: 0.00, Overall Prob: 6.87%
Recomb: 1p/2s + 1p/0s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 6.86%
Recomb: 1p/2s + 1p/0s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 6.84%
Recomb: 1p/2s + 1p/0s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 6.84%
Recomb: 2p/1s + 0p/1s | 1c/1c1a, Avg Cost: 0.00, Overall Prob: 6.79%
Recomb: 1p/2s + 1p/1s | 0c/0c2a, Avg Cost: 0.00, Overall Prob: 6.79%
Recomb: 2p/1s + 0p/1s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 6.77%
Recomb: 2p/1s + 0p/1s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 6.77%
Recomb: 1p/1s + 1p/1s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 6.63%
Recomb: 1p/2s + 2p/0s | 0c/0c2a, Avg Cost: 0.00, Overall Prob: 6.63%
Recomb: 2p/1s + 0p/2s | 0c/0c2a, Avg Cost: 0.00, Overall Prob: 6.42%
Recomb: 1p/2s + 1p/2s | 0c/0c2a, Avg Cost: 0.00, Overall Prob: 6.37%
Recomb: 2p/1s + 1p/1s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 6.26%
Recomb: 1p/2s + 1p/1s | 0c/1c0a, Avg Cost: 0.00, Overall Prob: 6.15%
Recomb: 2p/1s + 1p/1s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 6.09%
Recomb: 0p/2s + 2p/0s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 6.05%
Recomb: 1p/2s + 2p/0s | 1c/0c1a, Avg Cost: 0.00, Overall Prob: 6.04%
Recomb: 1p/2s + 3p/0s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 5.95%
Recomb: 1p/2s + 2p/0s | 1c/0c0a, Avg Cost: 0.00, Overall Prob: 5.88%
Recomb: 2p/1s + 0p/2s | 0c/1c0a, Avg Cost: 0.00, Overall Prob: 5.82%
Recomb: 1p/2s + 3p/0s | 0c/2c0a, Avg Cost: 0.00, Overall Prob: 5.77%
Recomb: 2p/1s + 0p/3s | 2c/0c0a, Avg Cost: 0.00, Overall Prob: 5.71%
Recomb: 1p/2s + 1p/0s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 5.47%
Recomb: 2p/1s + 0p/1s | 0c/1c1a, Avg Cost: 0.00, Overall Prob: 5.41%
Recomb: 1p/1s + 1p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 5.20%
Recomb: 1p/2s + 1p/1s | 1c/0c2a, Avg Cost: 0.00, Overall Prob: 5.13%
Recomb: 1p/2s + 2p/1s | 0c/0c1a, Avg Cost: 0.00, Overall Prob: 5.10%
Recomb: 1p/2s + 1p/2s | 0c/0c1a, Avg Cost: 0.00, Overall Prob: 5.04%
Recomb: 1p/1s + 1p/1s | 1c/1c0a, Avg Cost: 0.00, Overall Prob: 5.02%
